Total FP,Elements/Thread,num_fields,phase_limit,Device GFlop/s,Arithmetic Intensity,Global Loads/Block,phase3_shared_loads,Dimensions,Time Steps,Local Memory Size,Useful FP,num_sfu,EventElapsed,Max Work-Group Size,Padding,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,data_size,Register Usage,phase4_global_stores,Actual GFlop/s,Padded Size,Max Blocks,Num Blocks (Shared),Shared Stores/Block,Global Stores/Block,Time Tile Size,Global Memory Size,phase2_global_loads,phase2_shared_loads,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,Problem Size,shared_stores,Max Compute Units,
114688,2,1,2,20.6486,1,1792,5,3,64,49152,114688,0,0.153501,1024,1,2880,96,24,12,Tesla C2050,4,20,1,20.6486,194,8,18,0,256,1,2817720320,7,0,7,2,8,8,1,0.153565,1000,0,192,14,200,1,14,
229376,2,1,2,18.719,1,3584,5,3,64,49152,229376,0,0.169326,1024,1,4320,48,24,12,Tesla C2050,4,20,1,18.719,194,8,12,0,512,1,2817720320,7,0,7,4,8,8,1,0.169394,1000,0,192,14,200,1,14,
344064,2,1,2,17.5716,1,5376,5,3,64,49152,344064,0,0.180386,1024,1,5760,32,24,12,Tesla C2050,4,20,1,17.5716,194,8,9,0,768,1,2817720320,7,0,7,6,8,8,1,0.180456,1000,0,192,14,200,1,14,
458752,2,1,2,16.2398,1,7168,5,3,64,49152,458752,0,0.195184,1024,1,7200,24,24,12,Tesla C2050,4,20,1,16.2398,194,8,7,0,1024,1,2817720320,7,0,7,8,8,8,1,0.195254,1000,0,192,14,200,1,14,
57344,2,1,2,41.127,1,896,5,3,64,49152,57344,0,0.0770271,1024,1,1728,96,12,48,Tesla C2050,4,20,1,41.127,194,8,29,0,128,1,2817720320,7,0,7,2,16,2,1,0.0771,1000,0,192,14,200,1,14,
114688,2,1,2,42.273,1,1792,5,3,64,49152,114688,0,0.0749427,1024,1,2592,48,12,48,Tesla C2050,4,20,1,42.273,194,8,19,0,256,1,2817720320,7,0,7,4,16,2,1,0.0750098,1000,0,192,14,200,1,14,
172032,2,1,2,38.7478,1,2688,5,3,64,49152,172032,0,0.0817635,1024,1,3456,32,12,48,Tesla C2050,4,20,1,38.7478,194,8,15,0,384,1,2817720320,7,0,7,6,16,2,1,0.0818341,1000,0,192,14,200,1,14,
229376,2,1,2,38.4915,1,3584,5,3,64,49152,229376,0,0.0823123,1024,1,4320,24,12,48,Tesla C2050,4,20,1,38.4915,194,8,12,0,512,1,2817720320,7,0,7,8,16,2,1,0.0823791,1000,0,192,14,200,1,14,
114688,2,1,2,40.1643,1,1792,5,3,64,49152,114688,0,0.0788741,1024,1,2880,96,12,24,Tesla C2050,4,20,1,40.1643,194,8,18,0,256,1,2817720320,7,0,7,2,16,4,1,0.078948,1000,0,192,14,200,1,14,
229376,2,1,2,38.7223,1,3584,5,3,64,49152,229376,0,0.0818182,1024,1,4320,48,12,24,Tesla C2050,4,20,1,38.7223,194,8,12,0,512,1,2817720320,7,0,7,4,16,4,1,0.081888,1000,0,192,14,200,1,14,
344064,2,1,2,41.4778,1,5376,5,3,64,49152,344064,0,0.0763729,1024,1,5760,32,12,24,Tesla C2050,4,20,1,41.4778,194,8,9,0,768,1,2817720320,7,0,7,6,16,4,1,0.076448,1000,0,192,14,200,1,14,
458752,2,1,2,41.4615,1,7168,5,3,64,49152,458752,0,0.0764089,1024,1,7200,24,12,24,Tesla C2050,4,20,1,41.4615,194,8,7,0,1024,1,2817720320,7,0,7,8,16,4,1,0.076478,1000,0,192,14,200,1,14,
172032,2,1,2,35.5514,1,2688,5,3,64,49152,172032,0,0.0891194,1024,1,4032,96,12,16,Tesla C2050,4,20,1,35.5514,194,8,13,0,384,1,2817720320,7,0,7,2,16,6,1,0.0891919,1000,0,192,14,200,1,14,
344064,2,1,2,40.9623,1,5376,5,3,64,49152,344064,0,0.0773377,1024,1,6048,48,12,16,Tesla C2050,4,20,1,40.9623,194,8,9,0,768,1,2817720320,7,0,7,4,16,6,1,0.07741,1000,0,192,14,200,1,14,
516096,2,1,2,39.156,1,8064,5,3,64,49152,516096,0,0.0809103,1024,1,8064,32,12,16,Tesla C2050,4,20,1,39.156,194,8,7,0,1152,1,2817720320,7,0,7,6,16,6,1,0.080981,1000,0,192,14,200,1,14,
688128,2,1,2,36.0132,1,10752,5,3,64,49152,688128,0,0.0879777,1024,1,10080,24,12,16,Tesla C2050,4,20,1,36.0132,194,8,5,0,1536,1,2817720320,7,0,7,8,16,6,1,0.088048,1000,0,192,14,200,1,14,
229376,2,1,2,34.9502,1,3584,5,3,64,49152,229376,0,0.0906578,1024,1,5184,96,12,12,Tesla C2050,4,20,1,34.9502,194,8,10,0,512,1,2817720320,7,0,7,2,16,8,1,0.0907261,1000,0,192,14,200,1,14,
458752,2,1,2,42.7015,1,7168,5,3,64,49152,458752,0,0.0741876,1024,1,7776,48,12,12,Tesla C2050,4,20,1,42.7015,194,8,7,0,1024,1,2817720320,7,0,7,4,16,8,1,0.0742571,1000,0,192,14,200,1,14,
688128,2,1,2,36.8199,1,10752,5,3,64,49152,688128,0,0.0860475,1024,1,10368,32,12,12,Tesla C2050,4,20,1,36.8199,194,8,5,0,1536,1,2817720320,7,0,7,6,16,8,1,0.0861189,1000,0,192,14,200,1,14,
917504,2,1,2,26.6401,1,14336,5,3,64,49152,917504,0,0.118956,1024,1,12960,24,12,12,Tesla C2050,4,20,1,26.6401,194,8,4,0,2048,1,2817720320,7,0,7,8,16,8,1,0.119027,1000,0,192,14,200,1,14,
86016,2,1,2,44.4999,1,1344,5,3,64,49152,86016,0,0.0711851,1024,1,2496,96,8,48,Tesla C2050,4,20,1,44.4999,194,8,20,0,192,1,2817720320,7,0,7,2,24,2,1,0.0712562,1000,0,192,14,200,1,14,
172032,2,1,2,43.6792,1,2688,5,3,64,49152,172032,0,0.0725254,1024,1,3744,48,8,48,Tesla C2050,4,20,1,43.6792,194,8,14,0,384,1,2817720320,7,0,7,4,24,2,1,0.0725951,1000,0,192,14,200,1,14,
258048,2,1,2,43.573,1,4032,5,3,64,49152,258048,0,0.072702,1024,1,4992,32,8,48,Tesla C2050,4,20,1,43.573,194,8,10,0,576,1,2817720320,7,0,7,6,24,2,1,0.072772,1000,0,192,14,200,1,14,
344064,2,1,2,44.4644,1,5376,5,3,64,49152,344064,0,0.0712484,1024,1,6240,24,8,48,Tesla C2050,4,20,1,44.4644,194,8,8,0,768,1,2817720320,7,0,7,8,24,2,1,0.0713131,1000,0,192,14,200,1,14,
172032,2,1,2,42.923,1,2688,5,3,64,49152,172032,0,0.0738024,1024,1,4160,96,8,24,Tesla C2050,4,20,1,42.923,194,8,12,0,384,1,2817720320,7,0,7,2,24,4,1,0.073874,1000,0,192,14,200,1,14,
344064,2,1,2,44.6687,1,5376,5,3,64,49152,344064,0,0.0709155,1024,1,6240,48,8,24,Tesla C2050,4,20,1,44.6687,194,8,8,0,768,1,2817720320,7,0,7,4,24,4,1,0.070987,1000,0,192,14,200,1,14,
516096,2,1,2,41.7042,1,8064,5,3,64,49152,516096,0,0.0759648,1024,1,8320,32,8,24,Tesla C2050,4,20,1,41.7042,194,8,6,0,1152,1,2817720320,7,0,7,6,24,4,1,0.0760329,1000,0,192,14,200,1,14,
688128,2,1,2,40.7266,1,10752,5,3,64,49152,688128,0,0.0777891,1024,1,10400,24,8,24,Tesla C2050,4,20,1,40.7266,194,8,5,0,1536,1,2817720320,7,0,7,8,24,4,1,0.077858,1000,0,192,14,200,1,14,
258048,2,1,2,44.2122,1,4032,5,3,64,49152,258048,0,0.071653,1024,1,5824,96,8,16,Tesla C2050,4,20,1,44.2122,194,8,9,0,576,1,2817720320,7,0,7,2,24,6,1,0.0717199,1000,0,192,14,200,1,14,
516096,2,1,2,42.0878,1,8064,5,3,64,49152,516096,0,0.0752732,1024,1,8736,48,8,16,Tesla C2050,4,20,1,42.0878,194,8,6,0,1152,1,2817720320,7,0,7,4,24,6,1,0.07534,1000,0,192,14,200,1,14,
774144,2,1,2,33.387,1,12096,5,3,64,49152,774144,0,0.0949077,1024,1,11648,32,8,16,Tesla C2050,4,20,1,33.387,194,8,5,0,1728,1,2817720320,7,0,7,6,24,6,1,0.094974,1000,0,192,14,200,1,14,
344064,2,1,2,44.6618,1,5376,5,3,64,49152,344064,0,0.0709268,1024,1,7488,96,8,12,Tesla C2050,4,20,1,44.6618,194,8,7,0,768,1,2817720320,7,0,7,2,24,8,1,0.070998,1000,0,192,14,200,1,14,
688128,2,1,2,41.4719,1,10752,5,3,64,49152,688128,0,0.0763867,1024,1,11232,48,8,12,Tesla C2050,4,20,1,41.4719,194,8,5,0,1536,1,2817720320,7,0,7,4,24,8,1,0.0764589,1000,0,192,14,200,1,14,
229376,2,1,2,55.6435,1,3584,5,3,64,49152,229376,0,0.0569199,1024,1,4896,48,6,48,Tesla C2050,4,20,1,55.6435,194,8,11,0,512,1,2817720320,7,0,7,4,32,2,1,0.0569859,1000,0,192,14,200,1,14,
344064,2,1,2,54.0462,1,5376,5,3,64,49152,344064,0,0.0586067,1024,1,6528,32,6,48,Tesla C2050,4,20,1,54.0462,194,8,8,0,768,1,2817720320,7,0,7,6,32,2,1,0.05867,1000,0,192,14,200,1,14,
458752,2,1,2,53.7377,1,7168,5,3,64,49152,458752,0,0.0589427,1024,1,8160,24,6,48,Tesla C2050,4,20,1,53.7377,194,8,7,0,1024,1,2817720320,7,0,7,8,32,2,1,0.0590069,1000,0,192,14,200,1,14,
229376,2,1,2,56.3322,1,3584,5,3,64,49152,229376,0,0.0562251,1024,1,5440,96,6,24,Tesla C2050,4,20,1,56.3322,194,8,10,0,512,1,2817720320,7,0,7,2,32,4,1,0.0562892,1000,0,192,14,200,1,14,
458752,2,1,2,53.3893,1,7168,5,3,64,49152,458752,0,0.0593277,1024,1,8160,48,6,24,Tesla C2050,4,20,1,53.3893,194,8,7,0,1024,1,2817720320,7,0,7,4,32,4,1,0.059392,1000,0,192,14,200,1,14,
688128,2,1,2,51.5676,1,10752,5,3,64,49152,688128,0,0.0614257,1024,1,10880,32,6,24,Tesla C2050,4,20,1,51.5676,194,8,5,0,1536,1,2817720320,7,0,7,6,32,4,1,0.0614901,1000,0,192,14,200,1,14,
917504,2,1,2,40.9888,1,14336,5,3,64,49152,917504,0,0.0772932,1024,1,13600,24,6,24,Tesla C2050,4,20,1,40.9888,194,8,4,0,2048,1,2817720320,7,0,7,8,32,4,1,0.0773599,1000,0,192,14,200,1,14,
344064,2,1,2,54.8579,1,5376,5,3,64,49152,344064,0,0.057737,1024,1,7616,96,6,16,Tesla C2050,4,20,1,54.8579,194,8,7,0,768,1,2817720320,7,0,7,2,32,6,1,0.057802,1000,0,192,14,200,1,14,
688128,2,1,2,52.0766,1,10752,5,3,64,49152,688128,0,0.0608248,1024,1,11424,48,6,16,Tesla C2050,4,20,1,52.0766,194,8,5,0,1536,1,2817720320,7,0,7,4,32,6,1,0.060889,1000,0,192,14,200,1,14,
458752,2,1,2,54.0157,1,7168,5,3,64,49152,458752,0,0.0586361,1024,1,9792,96,6,12,Tesla C2050,4,20,1,54.0157,194,8,6,0,1024,1,2817720320,7,0,7,2,32,8,1,0.0587032,1000,0,192,14,200,1,14,
917504,2,1,2,40.7172,1,14336,5,3,64,49152,917504,0,0.0778098,1024,1,14688,48,6,12,Tesla C2050,4,20,1,40.7172,194,8,4,0,2048,1,2817720320,7,0,7,4,32,8,1,0.0778761,1000,0,192,14,200,1,14,
57344,2,1,2,62.1344,1,896,5,3,64,49152,10752,0,0.298437,1024,2,1440,99,33,99,Tesla C2050,4,20,1,11.6502,202,8,35,128,128,2,2817720320,7,0,7,4,8,2,0.1875,0.298497,1000,896,198,28,200,1,14,
86016,2,1,2,60.824,1,1344,5,3,64,49152,21504,0,0.208467,1024,2,1920,48,32,96,Tesla C2050,4,20,1,15.206,196,8,26,192,192,2,2817720320,7,0,7,6,8,2,0.25,0.208529,1000,1344,192,28,200,1,14,
114688,2,1,2,56.0741,1,1792,5,3,64,49152,32256,0,0.220451,1024,2,2400,33,33,99,Tesla C2050,4,20,1,15.7709,202,8,21,256,256,2,2817720320,7,0,7,8,8,2,0.28125,0.220505,1000,1792,198,28,200,1,14,
114688,2,1,2,50.0503,1,1792,5,3,64,49152,32256,0,0.246981,1024,2,2400,99,33,33,Tesla C2050,4,20,1,14.0766,202,8,21,256,256,2,2817720320,7,0,7,4,8,4,0.28125,0.247044,1000,1792,198,28,200,1,14,
172032,2,1,2,45.4696,1,2688,5,3,64,49152,64512,0,0.185901,1024,2,3200,48,32,32,Tesla C2050,4,20,1,17.0511,196,8,16,384,384,2,2817720320,7,0,7,6,8,4,0.375,0.185964,1000,2688,192,28,200,1,14,
229376,2,1,2,43.4425,1,3584,5,3,64,49152,96768,0,0.189685,1024,2,4000,33,33,33,Tesla C2050,4,20,1,18.3273,202,8,13,512,512,2,2817720320,7,0,7,8,8,4,0.421875,0.189747,1000,3584,198,28,200,1,14,
172032,2,1,2,43.7773,1,2688,5,3,64,49152,53760,0,0.190915,1024,2,3360,90,30,18,Tesla C2050,4,20,1,13.6804,184,8,15,384,384,2,2817720320,7,0,7,4,8,6,0.3125,0.190984,1000,2688,180,28,200,1,14,
258048,2,1,2,43.1421,1,4032,5,3,64,49152,107520,0,0.145281,1024,2,4480,45,30,18,Tesla C2050,4,20,1,17.9759,184,8,11,576,576,2,2817720320,7,0,7,6,8,6,0.416667,0.145347,1000,4032,180,28,200,1,14,
344064,2,1,2,38.708,1,5376,5,3,64,49152,161280,0,0.143926,1024,2,5600,30,30,18,Tesla C2050,4,20,1,18.1444,184,8,9,768,768,2,2817720320,7,0,7,8,8,6,0.46875,0.143997,1000,5376,180,28,200,1,14,
229376,2,1,2,38.2102,1,3584,5,3,64,49152,75264,0,0.169367,1024,2,4320,84,28,12,Tesla C2050,4,20,1,12.5377,172,8,12,512,512,2,2817720320,7,0,7,4,8,8,0.328125,0.169429,1000,3584,168,28,200,1,14,
344064,2,1,2,38.3477,1,5376,5,3,64,49152,150528,0,0.126557,1024,2,5760,42,28,12,Tesla C2050,4,20,1,16.7771,172,8,9,768,768,2,2817720320,7,0,7,6,8,8,0.4375,0.126616,1000,5376,168,28,200,1,14,
458752,2,1,2,36.1175,1,7168,5,3,64,49152,225792,0,0.119432,1024,2,7200,28,28,12,Tesla C2050,4,20,1,17.7766,172,8,7,1024,1024,2,2817720320,7,0,7,8,8,8,0.492188,0.119497,1000,7168,168,28,200,1,14,
114688,2,1,2,91.9913,1,1792,5,3,64,49152,25088,0,0.167567,1024,2,2592,98,14,98,Tesla C2050,4,20,1,20.1231,200,8,19,256,256,2,2817720320,7,0,7,4,16,2,0.21875,0.16763,1000,1792,196,28,200,1,14,
172032,2,1,2,90.9405,1,2688,5,3,64,49152,50176,0,0.12711,1024,2,3456,49,14,98,Tesla C2050,4,20,1,26.5243,200,8,15,384,384,2,2817720320,7,0,7,6,16,2,0.291667,0.127175,1000,2688,196,28,200,1,14,
229376,2,1,2,84.7849,1,3584,5,3,64,49152,75264,0,0.0762931,1024,2,4320,28,12,84,Tesla C2050,4,20,1,27.82,172,8,12,512,512,2,2817720320,7,0,7,8,16,2,0.328125,0.0763569,1000,3584,168,28,200,1,14,
229376,2,1,2,84.9818,1,3584,5,3,64,49152,75264,0,0.0761177,1024,2,4320,84,12,28,Tesla C2050,4,20,1,27.8846,172,8,12,512,512,2,2817720320,7,0,7,4,16,4,0.328125,0.07618,1000,3584,168,28,200,1,14,
344064,2,1,2,82.6357,1,5376,5,3,64,49152,150528,0,0.0586923,1024,2,5760,42,12,28,Tesla C2050,4,20,1,36.1531,172,8,9,768,768,2,2817720320,7,0,7,6,16,4,0.4375,0.0587571,1000,5376,168,28,200,1,14,
458752,2,1,2,78.2426,1,7168,5,3,64,49152,225792,0,0.0550974,1024,2,7200,28,12,28,Tesla C2050,4,20,1,38.51,172,8,7,1024,1024,2,2817720320,7,0,7,8,16,4,0.492188,0.055161,1000,7168,168,28,200,1,14,
344064,2,1,2,80.5788,1,5376,5,3,64,49152,125440,0,0.0417851,1024,2,6048,70,10,14,Tesla C2050,4,20,1,29.3777,144,8,9,768,768,2,2817720320,7,0,7,4,16,6,0.364583,0.0418451,1000,5376,140,28,200,1,14,
516096,2,1,2,72.4794,1,8064,5,3,64,49152,250880,0,0.0348336,1024,2,8064,35,10,14,Tesla C2050,4,20,1,35.233,144,8,7,1152,1152,2,2817720320,7,0,7,6,16,6,0.486111,0.0348909,1000,8064,140,28,200,1,14,
458752,2,1,2,77.3851,1,7168,5,3,64,49152,175616,0,0.113801,1024,2,7776,98,14,14,Tesla C2050,4,20,1,29.624,200,8,7,1024,1024,2,2817720320,7,0,7,4,16,8,0.382812,0.113868,1000,7168,196,28,200,1,14,
688128,2,1,2,74.004,1,10752,5,3,64,49152,351232,0,0.0892392,1024,2,10368,49,14,14,Tesla C2050,4,20,1,37.7729,200,8,5,1536,1536,2,2817720320,7,0,7,6,16,8,0.510417,0.089303,1000,10752,196,28,200,1,14,
917504,2,1,2,50.8456,1,14336,5,3,64,49152,526848,0,0.0726931,1024,2,12960,28,12,12,Tesla C2050,4,20,1,29.1965,172,8,4,2048,2048,2,2817720320,7,0,7,8,16,8,0.574219,0.072757,1000,14336,168,28,200,1,14,
172032,2,1,2,91.9895,1,2688,5,3,64,49152,39424,0,0.164902,1024,2,3744,99,9,99,Tesla C2050,4,20,1,21.0809,202,8,14,384,384,2,2817720320,7,0,7,4,24,2,0.229167,0.164962,1000,2688,198,28,200,1,14,
258048,2,1,2,84.7806,1,4032,5,3,64,49152,78848,0,0.0942184,1024,2,4992,44,8,88,Tesla C2050,4,20,1,25.9052,180,8,10,576,576,2,2817720320,7,0,7,6,24,2,0.305556,0.0942822,1000,4032,176,28,200,1,14,
344064,2,1,2,85.0521,1,5376,5,3,64,49152,118272,0,0.118883,1024,2,6240,33,9,99,Tesla C2050,4,20,1,29.2367,202,8,8,768,768,2,2817720320,7,0,7,8,24,2,0.34375,0.118945,1000,5376,198,28,200,1,14,
344064,2,1,2,83.3713,1,5376,5,3,64,49152,118272,0,0.121279,1024,2,6240,99,9,33,Tesla C2050,4,20,1,28.6589,202,8,8,768,768,2,2817720320,7,0,7,4,24,4,0.34375,0.121343,1000,5376,198,28,200,1,14,
516096,2,1,2,81.8357,1,8064,5,3,64,49152,236544,0,0.027418,1024,2,8320,33,6,22,Tesla C2050,4,20,1,37.508,136,8,6,1152,1152,2,2817720320,7,0,7,6,24,4,0.458333,0.0274711,1000,8064,132,28,200,1,14,
688128,2,1,2,76.7685,1,10752,5,3,64,49152,354816,0,0.087786,1024,2,10400,33,9,33,Tesla C2050,4,20,1,39.5838,202,8,5,1536,1536,2,2817720320,7,0,7,8,24,4,0.515625,0.087853,1000,10752,198,28,200,1,14,
516096,2,1,2,79.7742,1,8064,5,3,64,49152,197120,0,0.0195194,1024,2,8736,55,5,11,Tesla C2050,4,20,1,30.4693,114,8,6,1152,1152,2,2817720320,7,0,7,4,24,6,0.381944,0.0195701,1000,8064,110,28,200,1,14,
688128,2,1,2,80.1352,1,10752,5,3,64,49152,275968,0,0.0508489,1024,2,11232,77,7,11,Tesla C2050,4,20,1,32.1375,158,8,5,1536,1536,2,2817720320,7,0,7,4,24,8,0.401042,0.0509129,1000,10752,154,28,200,1,14,
229376,2,1,2,106.853,1,3584,5,3,64,49152,53760,0,0.104262,1024,2,4896,90,6,90,Tesla C2050,4,20,1,25.0437,184,8,11,512,512,2,2817720320,7,0,7,4,32,2,0.234375,0.104327,1000,3584,180,28,200,1,14,
344064,2,1,2,100.773,1,5376,5,3,64,49152,107520,0,0.0829002,1024,2,6528,45,6,90,Tesla C2050,4,20,1,31.4917,184,8,8,768,768,2,2817720320,7,0,7,6,32,2,0.3125,0.0829659,1000,5376,180,28,200,1,14,
458752,2,1,2,103.104,1,7168,5,3,64,49152,161280,0,0.0720139,1024,2,8160,30,6,90,Tesla C2050,4,20,1,36.2477,184,8,7,1024,1024,2,2817720320,7,0,7,8,32,2,0.351562,0.0720801,1000,7168,180,28,200,1,14,
458752,2,1,2,101.249,1,7168,5,3,64,49152,161280,0,0.0733382,1024,2,8160,90,6,30,Tesla C2050,4,20,1,35.5954,184,8,7,1024,1024,2,2817720320,7,0,7,4,32,4,0.351562,0.073401,1000,7168,180,28,200,1,14,
688128,2,1,2,97.6446,1,10752,5,3,64,49152,322560,0,0.0570154,1024,2,10880,45,6,30,Tesla C2050,4,20,1,45.7709,184,8,5,1536,1536,2,2817720320,7,0,7,6,32,4,0.46875,0.0570829,1000,10752,180,28,200,1,14,
917504,2,1,2,79.7356,1,14336,5,3,64,49152,483840,0,0.0620636,1024,2,13600,30,6,30,Tesla C2050,4,20,1,42.0481,184,8,4,2048,2048,2,2817720320,7,0,7,8,32,4,0.527344,0.0621369,1000,14336,180,28,200,1,14,
688128,2,1,2,98.5791,1,10752,5,3,64,49152,268800,0,0.0677837,1024,2,11424,90,6,18,Tesla C2050,4,20,1,38.5075,184,8,5,1536,1536,2,2817720320,7,0,7,4,32,6,0.390625,0.0678501,1000,10752,180,28,200,1,14,
172032,2,1,2,74.3277,1,2688,5,3,64,49152,14336,0,0.57857,1024,3,3200,100,50,50,Tesla C2050,4,20,1,6.19397,206,8,16,768,384,3,2817720320,7,0,7,6,8,4,0.0833333,0.578627,1000,5376,200,28,200,1,14,
229376,2,1,2,77.9904,1,3584,5,3,64,49152,28672,0,0.367578,1024,3,4000,50,50,50,Tesla C2050,4,20,1,9.7488,206,8,13,1024,512,3,2817720320,7,0,7,8,8,4,0.125,0.367635,1000,7168,200,28,200,1,14,
258048,2,1,2,66.7079,1,4032,5,3,64,49152,28672,0,0.483483,1024,3,4480,100,50,25,Tesla C2050,4,20,1,7.41199,206,8,11,1152,576,3,2817720320,7,0,7,6,8,6,0.111111,0.483541,1000,8064,200,28,200,1,14,
344064,2,1,2,61.5847,1,5376,5,3,64,49152,57344,0,0.34912,1024,3,5600,50,50,25,Tesla C2050,4,20,1,10.2641,206,8,9,1536,768,3,2817720320,7,0,7,8,8,6,0.166667,0.349178,1000,10752,200,28,200,1,14,
344064,2,1,2,61.4279,1,5376,5,3,64,49152,43008,0,0.412903,1024,3,5760,96,48,16,Tesla C2050,4,20,1,7.67849,198,8,9,1536,768,3,2817720320,7,0,7,6,8,8,0.125,0.412958,1000,10752,192,28,200,1,14,
458752,2,1,2,56.0746,1,7168,5,3,64,49152,86016,0,0.301532,1024,3,7200,48,48,16,Tesla C2050,4,20,1,10.514,198,8,7,2048,1024,3,2817720320,7,0,7,8,8,8,0.1875,0.301588,1000,14336,192,28,200,1,14,
344064,2,1,2,120.023,1,5376,5,3,64,49152,43008,0,0.211292,1024,3,5760,96,16,48,Tesla C2050,4,20,1,15.0028,198,8,9,1536,768,3,2817720320,7,0,7,6,16,4,0.125,0.211353,1000,10752,192,28,200,1,14,
458752,2,1,2,118.324,1,7168,5,3,64,49152,86016,0,0.142858,1024,3,7200,48,16,48,Tesla C2050,4,20,1,22.1857,198,8,7,2048,1024,3,2817720320,7,0,7,8,16,4,0.1875,0.142925,1000,14336,192,28,200,1,14,
516096,2,1,2,102.84,1,8064,5,3,64,49152,86016,0,0.18494,1024,3,8064,96,16,24,Tesla C2050,4,20,1,17.14,198,8,7,2304,1152,3,2817720320,7,0,7,6,16,6,0.166667,0.185,1000,16128,192,28,200,1,14,
688128,2,1,2,96.9372,1,10752,5,3,64,49152,172032,0,0.130771,1024,3,10080,48,16,24,Tesla C2050,4,20,1,24.2343,198,8,5,3072,1536,3,2817720320,7,0,7,8,16,6,0.25,0.130843,1000,21504,192,28,200,1,14,
688128,2,1,2,113.512,1,10752,5,3,64,49152,129024,0,0.14892,1024,3,10368,96,16,16,Tesla C2050,4,20,1,21.2834,198,8,5,3072,1536,3,2817720320,7,0,7,6,16,8,0.1875,0.148984,1000,21504,192,28,200,1,14,
917504,2,1,2,71.5111,1,14336,5,3,64,49152,258048,0,0.157596,1024,3,12960,48,16,16,Tesla C2050,4,20,1,20.1125,198,8,4,4096,2048,3,2817720320,7,0,7,8,16,8,0.28125,0.157658,1000,28672,192,28,200,1,14,
516096,2,1,2,111.318,1,8064,5,3,64,49152,71680,0,0.231755,1024,3,8320,100,10,50,Tesla C2050,4,20,1,15.4609,206,8,6,2304,1152,3,2817720320,7,0,7,6,24,4,0.138889,0.231811,1000,16128,200,28,200,1,14,
688128,2,1,2,107.877,1,10752,5,3,64,49152,143360,0,0.159409,1024,3,10400,50,10,50,Tesla C2050,4,20,1,22.4743,206,8,5,3072,1536,3,2817720320,7,0,7,8,24,4,0.208333,0.159471,1000,21504,200,28,200,1,14,
774144,2,1,2,86.9368,1,12096,5,3,64,49152,143360,0,0.22255,1024,3,11648,100,10,25,Tesla C2050,4,20,1,16.0994,206,8,5,3456,1728,3,2817720320,7,0,7,6,24,6,0.185185,0.222617,1000,24192,200,28,200,1,14,
688128,2,1,2,138.386,1,10752,5,3,64,49152,100352,0,0.167084,1024,3,10880,98,7,49,Tesla C2050,4,20,1,20.1812,202,8,5,3072,1536,3,2817720320,7,0,7,6,32,4,0.145833,0.167147,1000,21504,196,28,200,1,14,
917504,2,1,2,112.383,1,14336,5,3,64,49152,200704,0,0.137152,1024,3,13600,49,7,49,Tesla C2050,4,20,1,24.5837,202,8,4,4096,2048,3,2817720320,7,0,7,8,32,4,0.21875,0.137214,1000,28672,196,28,200,1,14,
229376,2,1,2,122.204,1,3584,5,3,64,49152,3584,0,1.87697,1024,4,4000,100,100,100,Tesla C2050,4,20,1,1.90943,208,8,13,1536,512,4,2817720320,7,0,7,8,8,4,0.015625,1.877,1000,10752,200,28,200,1,14,
344064,2,1,2,99.7557,1,5376,5,3,64,49152,10752,0,1.1155,1024,4,5600,99,99,33,Tesla C2050,4,20,1,3.11737,206,8,9,2304,768,4,2817720320,7,0,7,8,8,6,0.03125,1.11554,1000,16128,198,28,200,1,14,
458752,2,1,2,77.2407,1,7168,5,3,64,49152,17920,0,1.18781,1024,4,7200,100,100,20,Tesla C2050,4,20,1,3.01721,208,8,7,3072,1024,4,2817720320,7,0,7,8,8,8,0.0390625,1.18785,1000,21504,200,28,200,1,14,
458752,2,1,2,167.199,1,7168,5,3,64,49152,17920,0,0.548686,1024,4,7200,100,20,100,Tesla C2050,4,20,1,6.53121,208,8,7,3072,1024,4,2817720320,7,0,7,8,16,4,0.0390625,0.54875,1000,21504,200,28,200,1,14,
688128,2,1,2,141.311,1,10752,5,3,64,49152,53760,0,0.236599,1024,4,10080,90,18,30,Tesla C2050,4,20,1,11.04,188,8,5,4608,1536,4,2817720320,7,0,7,8,16,6,0.078125,0.236662,1000,32256,180,28,200,1,14,
917504,2,1,2,101.082,1,14336,5,3,64,49152,89600,0,0.363013,1024,4,12960,100,20,20,Tesla C2050,4,20,1,9.87126,208,8,4,6144,2048,4,2817720320,7,0,7,8,16,8,0.0976562,0.363074,1000,43008,200,28,200,1,14,
688128,2,1,2,157.004,1,10752,5,3,64,49152,32256,0,0.472461,1024,4,10400,99,11,99,Tesla C2050,4,20,1,7.35955,206,8,5,4608,1536,4,2817720320,7,0,7,8,24,4,0.046875,0.472522,1000,32256,198,28,200,1,14,
917504,2,1,2,161.993,1,14336,5,3,64,49152,46592,0,0.328256,1024,4,13600,91,7,91,Tesla C2050,4,20,1,8.22619,190,8,4,6144,2048,4,2817720320,7,0,7,8,32,4,0.0507812,0.328317,1000,43008,182,28,200,1,14,
