fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,fb_subp0_read_sectors,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,shared_stores,
22632593.062500,5,3,126720,64.7806,85.5105,598117.562500,23040,5,2,7,4,0.391157,64,37632,1,66,250,90,24,663420.062500,4,30,3,0,6008,95040,25920,8640,4,22631379.500000,11,1,96,6,0.75,0.391228,1000,69120,3,
22847938.562500,5,3,112640,60.0113,89.4975,740978.687500,20480,5,2,7,4,0.42225,64,34320,1,49,428,122,14,690126.062500,4,30,3,0,6008,75152,23040,7680,4,22853831.562500,11,1,128,4,0.667188,0.42232,1000,61440,3,
25904420.384615,5,3,35200,80.0672,177.927,710124.307692,5120,5,2,7,4,0.316458,64,8976,1,250,500,24,12,1423358.230769,4,30,3,0,6010,15840,7680,1920,5,25908868.000000,11,1,32,4,0.45,0.316534,1000,20480,3,
24559363.538462,5,3,52800,86.6219,157.074,575247.615385,7680,5,2,7,4,0.292506,64,13056,1,250,272,24,22,1164169.615385,4,30,3,0,6010,29040,11520,2880,5,24563930.000000,11,1,32,6,0.55,0.292582,1000,30720,3,
24115826.000000,5,3,70400,84.1798,139.925,503172.461538,10240,5,2,7,4,0.300995,64,17136,1,250,187,24,32,1092334.153846,4,30,3,0,6010,42240,15360,3840,5,24127236.615385,11,1,32,8,0.6,0.30107,1000,40960,3,
23816701.076923,5,3,88000,92.3848,145.763,454000.615385,12800,5,2,7,4,0.274258,64,21216,1,250,142,24,42,1058148.000000,4,30,3,0,6010,55440,19200,4800,5,23822068.615385,11,1,32,10,0.63,0.274331,1000,51200,3,
23673459.000000,5,3,105600,63.3075,97.0714,416984.461538,15360,5,2,7,4,0.400259,64,25296,1,250,115,24,52,1049572.230769,4,30,3,0,6010,68640,23040,5760,5,23688402.076923,11,1,32,12,0.65,0.400332,1000,61440,3,
24711933.692308,5,3,70400,75.3535,143.339,916597.615385,10240,5,2,7,4,0.336264,64,17424,1,107,500,56,12,909361.384615,4,30,3,0,6010,36960,15360,3840,5,24684777.000000,11,1,64,4,0.525,0.336335,1000,40960,3,
22953203.846154,5,3,105600,62.2371,96.6052,673363.461538,15360,5,2,7,4,0.407152,64,25344,1,107,272,56,22,814224.769231,4,30,3,0,6010,67760,23040,5760,5,22962649.000000,11,1,64,6,0.641667,0.407217,1000,61440,3,
23257258.846154,5,3,140800,68.0295,96.7967,577736.923077,20480,5,2,7,4,0.372472,64,33264,1,107,187,56,32,785717.692308,4,30,3,0,6010,98560,30720,7680,5,23267723.230769,11,1,64,8,0.7,0.372544,1000,81920,3,
23897443.230769,5,3,176000,71.0035,96.152,503159.769231,25600,5,2,7,4,0.355919,64,41184,1,107,142,56,42,778271.000000,4,30,3,0,6002,129360,38400,9600,5,23841376.461538,11,1,64,10,0.735,0.355989,1000,102400,3,
24577459.538462,5,3,211200,71.9432,94.4278,482173.923077,30720,5,2,7,4,0.352205,64,49104,1,107,115,56,52,768731.307692,4,30,3,0,6010,160160,46080,11520,5,24736672.461538,11,1,64,12,0.758333,0.352278,1000,122880,3,
23583680.538462,5,3,105600,56.4827,102.422,915228.307692,15360,5,2,7,4,0.448631,64,25872,1,68,500,88,12,824426.538462,4,30,3,0,6010,58080,23040,5760,5,23592551.846154,11,1,96,4,0.55,0.448704,1000,61440,3,
23506058.538462,5,3,158400,68.8475,102.418,694629.692308,23040,5,2,7,4,0.366089,64,37632,1,68,272,88,22,718895.538462,4,30,3,0,5994,106480,34560,8640,5,23506697.461538,11,1,96,6,0.672222,0.366157,1000,92160,3,
24024631.307692,5,3,140800,60.4243,107.421,886283.076923,20480,5,2,7,4,0.419365,64,34320,1,50,500,120,12,818990.384615,4,30,3,0,6010,79200,30720,7680,5,24033101.461538,11,1,128,4,0.5625,0.419434,1000,81920,3,
26951738.545455,5,3,42240,65.6774,190.552,935951.454545,5120,5,2,7,4,0.385813,64,8976,1,272,600,22,10,1850165.909091,4,30,3,0,6012,14520,9600,1920,6,26961343.818182,11,1,32,4,0.34375,0.385886,1000,25600,3,
24820674.818182,5,3,63360,78.8584,171.596,713223.272727,7680,5,2,7,4,0.321314,64,13056,1,272,300,22,20,1378697.636364,4,30,3,0,6012,29040,14400,2880,6,24830082.727273,11,1,32,6,0.458333,0.321386,1000,38400,3,
24037617.363636,5,3,84480,79.5263,153.821,604441.454545,10240,5,2,7,4,0.318614,64,17136,1,272,200,22,30,1251364.636364,4,30,3,0,6012,43560,19200,3840,6,24056608.545455,11,1,32,8,0.515625,0.318687,1000,51200,3,
23641269.272727,5,3,105600,88.792,161.009,544275.181818,12800,5,2,7,4,0.285355,64,21216,1,272,150,22,40,1195738.090909,4,30,3,0,6012,58080,24000,4800,6,23640751.545455,11,1,32,10,0.55,0.285431,1000,64000,3,
23385806.545455,5,3,126720,65.4843,113.995,488726.454545,15360,5,2,7,4,0.386951,64,25296,1,272,120,22,50,1180856.636364,4,30,3,0,6012,72600,28800,5760,6,23386527.454545,11,1,32,12,0.572917,0.387024,1000,76800,3,
25902427.272727,5,3,84480,65.521,155.154,1143723.090909,10240,5,2,7,4,0.386735,64,17424,1,111,600,54,10,1128572.727273,4,30,3,0,6012,35640,19200,3840,6,25915751.454545,11,1,64,4,0.421875,0.386807,1000,51200,3,
23503940.272727,5,3,126720,65.2947,115.963,803249.545455,15360,5,2,7,4,0.388075,64,25344,1,111,300,54,20,900330.727273,4,30,3,0,6012,71280,28800,5760,6,23524063.363636,11,1,64,6,0.5625,0.388148,1000,76800,3,
22931155.636364,5,3,168960,71.7349,113.246,662263.272727,20480,5,2,7,4,0.353224,64,33264,1,111,200,54,30,845848.000000,4,30,3,0,6012,106920,38400,7680,6,22932267.000000,11,1,64,8,0.632812,0.353301,1000,102400,3,
23376933.000000,5,3,211200,75.3624,111.536,588168.090909,25600,5,2,7,4,0.336229,64,41184,1,111,150,54,40,824351.272727,4,30,3,0,6012,142560,48000,9600,6,23399160.909091,11,1,64,10,0.675,0.336295,1000,128000,3,
24293494.636364,5,3,253440,75.9701,107.938,537470.454545,30720,5,2,7,4,0.333534,64,49104,1,111,120,54,50,814232.636364,4,30,3,0,6012,178200,57600,11520,6,24245370.090909,11,1,64,12,0.703125,0.333605,1000,153600,3,
24903297.272727,5,3,126720,53.3988,117.905,1132613.818182,15360,5,2,7,4,0.474544,64,25872,1,69,600,86,10,985756.181818,4,30,3,0,6012,56760,28800,5760,6,24918846.272727,11,1,96,4,0.447917,0.474617,1000,76800,3,
23315884.363636,5,3,190080,69.7555,115.515,772490.454545,23040,5,2,7,4,0.363259,64,37632,1,69,300,86,20,815772.000000,4,30,3,0,6012,113520,43200,8640,6,23324833.090909,11,1,96,6,0.597222,0.363326,1000,115200,3,
24532863.727273,5,3,168960,59.1071,126.095,1099205.000000,20480,5,2,7,4,0.428705,64,34320,1,50,600,118,10,945444.272727,4,30,3,0,6012,77880,38400,7680,6,24544465.272727,11,1,128,4,0.460938,0.428781,1000,102400,3,
30527147.300000,5,3,49280,49.5353,198.141,1355672.100000,5120,5,2,7,4,0.511562,64,8976,1,300,750,20,8,2486224.500000,4,30,3,0,6014,12320,11520,1920,7,30541680.300000,11,1,32,4,0.25,0.511635,1000,30720,3,
26995053.900000,5,3,73920,66.806,177.971,899690.500000,7680,5,2,7,4,0.379296,64,13056,1,300,333,20,18,1655174.900000,4,30,3,0,6014,27720,17280,2880,7,27003400.200000,11,1,32,6,0.375,0.379367,1000,46080,3,
25722620.900000,5,3,98560,70.0577,159.918,726778.700000,10240,5,2,7,4,0.361687,64,17136,1,300,214,20,28,1463089.600000,4,30,3,0,6014,43120,23040,3840,7,25733051.100000,11,1,32,8,0.4375,0.361759,1000,61440,3,
25368811.400000,5,3,123200,79.4137,166.239,634814.100000,12800,5,2,7,4,0.319066,64,21216,1,300,157,20,38,1372948.400000,4,30,3,0,6014,58520,28800,4800,7,25369321.600000,11,1,32,10,0.475,0.319139,1000,76800,3,
25087290.600000,5,3,147840,60.6304,121.261,570537.400000,15360,5,2,7,4,0.417936,64,25296,1,300,125,20,48,1347612.500000,4,30,3,0,6014,73920,34560,5760,7,25095530.500000,11,1,32,12,0.5,0.418008,1000,92160,3,
28670199.200000,5,3,98560,53.5396,164.188,1481502.500000,10240,5,2,7,4,0.473305,64,17424,1,115,750,52,8,1461013.600000,4,30,3,0,6014,32032,23040,3840,7,28682641.800000,11,1,64,4,0.325,0.473369,1000,61440,3,
24893660.400000,5,3,147840,60.7966,124.171,934454.700000,15360,5,2,7,4,0.416796,64,25344,1,115,333,52,18,1025515.700000,4,30,3,0,6014,72072,34560,5760,7,24902377.600000,11,1,64,6,0.4875,0.416865,1000,92160,3,
23872348.100000,5,3,197120,70.9018,124.081,749663.900000,20480,5,2,7,4,0.35738,64,33264,1,115,214,52,28,923523.500000,4,30,3,0,6014,112112,46080,7680,7,23899841.800000,11,1,64,8,0.56875,0.357452,1000,122880,3,
23952944.500000,5,3,246400,76.0054,121.98,651278.400000,25600,5,2,7,4,0.333374,64,41184,1,115,157,52,38,878906.000000,4,30,3,0,6014,152152,57600,9600,7,24001642.200000,11,1,64,10,0.6175,0.33345,1000,153600,3,
24854796.500000,5,3,295680,77.3263,118.567,589590.800000,30720,5,2,7,4,0.327681,64,49104,1,115,125,52,48,869579.600000,4,30,3,0,6014,192192,69120,11520,7,25234153.900000,11,1,64,12,0.65,0.327754,1000,184320,3,
27226361.300000,5,3,147840,44.1765,125.461,1459210.600000,15360,5,2,7,4,0.57364,64,25872,1,71,750,84,8,1263737.200000,4,30,3,0,6014,51744,34560,5760,7,27251028.400000,11,1,96,4,0.35,0.573699,1000,92160,3,
24388497.800000,5,3,221760,66.7404,126.235,899181.000000,23040,5,2,7,4,0.379668,64,37632,1,71,333,84,18,914519.800000,4,30,3,0,6014,116424,51840,8640,7,24394971.900000,11,1,96,6,0.525,0.37974,1000,138240,3,
26879966.800000,5,3,197120,50.5039,137.371,1414047.500000,20480,5,2,7,4,0.501752,64,34320,1,51,750,116,8,1193036.600000,4,30,3,0,6014,71456,46080,7680,7,26904843.100000,11,1,128,4,0.3625,0.501823,1000,122880,3,
33149499.500000,5,3,56320,36.6243,216.816,2170510.000000,5120,5,2,7,4,0.69193,64,8976,1,333,1000,18,6,3499688.125000,4,30,3,0,6016,9504,13440,1920,8,33172579.125000,11,1,32,4,0.16875,0.692,1000,35840,3,
27296535.875000,5,3,84480,58.6541,195.318,1147985.125000,7680,5,2,7,4,0.43202,64,13056,1,333,375,18,16,2050854.500000,4,30,3,0,6016,25344,20160,2880,8,27312746.500000,11,1,32,6,0.3,0.432093,1000,53760,3,
25723700.750000,5,3,112640,64.4022,175.38,866476.000000,10240,5,2,7,4,0.393454,64,17136,1,333,230,18,26,1747557.000000,4,30,3,0,6016,41184,26880,3840,8,25740976.875000,11,1,32,8,0.365625,0.393527,1000,71680,3,
25069701.625000,5,3,140800,74.3696,183.077,729432.750000,12800,5,2,7,4,0.340032,64,21216,1,333,166,18,36,1627243.500000,4,30,3,0,6010,57024,33600,4800,8,25084329.375000,11,1,32,10,0.405,0.340103,1000,89600,3,
24406847.000000,5,3,168960,58.9032,135.996,673379.000000,15360,5,2,7,4,0.430192,64,25296,1,333,130,18,46,1541651.000000,4,30,3,0,6016,72864,40320,5760,8,24415638.875000,11,1,32,12,0.43125,0.430265,1000,107520,3,
31372722.500000,5,3,112640,42.0705,179.501,2098025.875000,10240,5,2,7,4,0.602342,64,17424,1,120,1000,50,6,1993035.250000,4,30,3,0,6016,26400,26880,3840,8,31387825.625000,11,1,64,4,0.234375,0.602418,1000,71680,3,
25062053.375000,5,3,168960,56.8261,136.383,1100808.000000,15360,5,2,7,4,0.44592,64,25344,1,120,375,50,16,1200164.375000,4,30,3,0,6016,70400,40320,5760,8,25087185.250000,11,1,64,6,0.416667,0.445992,1000,107520,3,
23666117.375000,5,3,225280,74.0252,145.287,857999.750000,20480,5,2,7,4,0.342293,64,33264,1,120,230,50,26,1019346.625000,4,30,3,0,6016,114400,53760,7680,8,23667062.375000,11,1,64,8,0.507812,0.34237,1000,143360,3,
23470042.750000,5,3,281600,79.9203,141.512,730535.375000,25600,5,2,7,4,0.31705,64,41184,1,120,166,50,36,958502.750000,4,30,3,0,6016,158400,67200,9600,8,23457234.375000,11,1,64,10,0.5625,0.317116,1000,179200,3,
24771005.625000,5,3,337920,81.7285,135.996,652465.875000,30720,5,2,7,4,0.310028,64,49104,1,120,130,50,46,931022.875000,4,30,3,0,6016,202400,80640,11520,8,25083266.375000,11,1,64,12,0.598958,0.3101,1000,215040,3,
30821126.750000,5,3,168960,36.5192,142.181,2020645.000000,15360,5,2,7,4,0.693923,64,25872,1,73,1000,82,6,1708705.250000,4,30,3,0,6016,43296,40320,5760,8,30828038.125000,11,1,96,4,0.25625,0.693992,1000,107520,3,
25056285.875000,5,3,253440,68.2758,149.524,1061516.625000,23040,5,2,7,4,0.371129,64,37632,1,73,375,82,16,1035829.750000,4,30,3,0,6016,115456,60480,8640,8,25064490.125000,11,1,96,6,0.455556,0.3712,1000,161280,3,
30357163.500000,5,3,225280,42.5829,157.462,1941518.375000,20480,5,2,7,4,0.595098,64,34320,1,52,1000,114,6,1598702.000000,4,30,3,0,6016,60192,53760,7680,8,30373426.375000,11,1,128,4,0.267188,0.595169,1000,143360,3,
22743128.875000,6,3,8448,22.2181,22.1589,267101.968750,6144,5,2,7,4,1.14064,64,10608,1,187,250,32,24,655142.093750,4,31,3,0,6002,8448,0,2304,1,22743790.531250,11,1,32,4,1,1.14069,1000,0,3,
23500685.765625,6,3,12672,21.5035,21.3604,246174.421875,9216,5,2,7,4,1.17855,64,15504,1,187,166,32,36,672393.546875,4,31,3,0,6002,12672,0,3456,1,23501870.984375,11,1,32,6,1,1.1786,1000,0,3,
23604410.687500,6,3,16896,20.2301,20.1761,253183.453125,12288,5,2,7,4,1.25273,64,20400,1,187,125,32,48,690225.203125,4,31,3,0,6002,16896,0,4608,1,23604442.421875,11,1,32,8,1,1.25279,1000,0,3,
22938924.765625,6,3,21120,19.1972,19.146,237662.437500,15360,5,2,7,4,1.32014,64,25296,1,187,100,32,60,714961.890625,4,31,3,0,6002,21120,0,5760,1,22983770.156250,11,1,32,10,1,1.32019,1000,0,3,
23467288.390625,6,3,25344,19.1052,18.9781,223598.218750,18432,5,2,7,4,1.32651,64,30192,1,187,83,32,72,721822.328125,4,31,3,0,6002,25344,0,6912,1,23476916.531250,11,1,32,12,1,1.32655,1000,0,3,
22534635.734375,6,3,16896,22.2467,22.0688,403953.046875,12288,5,2,7,4,1.13917,64,20592,1,93,250,64,24,533949.671875,4,31,3,0,6002,16896,0,4608,1,22542381.703125,11,1,64,4,1,1.13922,1000,0,3,
22231807.546875,6,3,25344,21.1644,20.9111,401479.812500,18432,5,2,7,4,1.19743,64,30096,1,93,166,64,36,542356.078125,4,31,3,0,6002,25344,0,6912,1,22227769.265625,11,1,64,6,1,1.19748,1000,0,3,
23564746.484375,6,3,33792,20.3247,20.1621,373115.046875,24576,5,2,7,4,1.2469,64,39600,1,93,125,64,48,567241.187500,4,31,3,0,6002,33792,0,9216,1,23544131.078125,11,1,64,8,1,1.24695,1000,0,3,
24940985.703125,6,3,42240,19.715,19.5573,345228.781250,30720,5,2,7,4,1.28546,64,49104,1,93,100,64,60,591297.515625,4,31,3,0,6002,42240,0,11520,1,24898492.250000,11,1,64,10,1,1.28552,1000,0,3,
21868836.703125,6,3,25344,21.987,21.8111,475359.656250,18432,5,2,7,4,1.15263,64,30576,1,62,250,96,24,473240.531250,4,31,3,0,6002,25344,0,6912,1,21876814.890625,11,1,96,4,1,1.15268,1000,0,3,
23374600.250000,6,3,38016,20.9841,20.733,421178.906250,27648,5,2,7,4,1.20771,64,44688,1,62,166,96,36,513533.812500,4,31,3,0,6002,38016,0,10368,1,23404381.609375,11,1,96,6,1,1.20777,1000,0,3,
22363758.281250,6,3,33792,21.919,21.5098,468625.015625,24576,5,2,7,4,1.1562,64,40560,1,46,250,128,24,464000.734375,4,31,3,0,6002,33792,0,9216,1,22376843.812500,11,1,128,4,1,1.15626,1000,0,3,
21601178.906250,6,3,16896,44.9163,52.1269,357345.250000,6144,5,2,7,4,0.564176,64,10608,1,200,272,30,22,731928.281250,4,36,3,0,6004,14520,2304,2304,2,21607350.031250,11,1,32,4,0.859375,0.564249,1000,6144,3,
22216718.125000,6,3,25344,42.9233,48.3488,298152.406250,9216,5,2,7,4,0.590374,64,15504,1,200,176,30,34,724819.031250,4,36,3,0,6004,22440,3456,3456,2,22208041.656250,11,1,32,6,0.885417,0.590449,1000,9216,3,
22190903.937500,6,3,33792,39.4006,43.7084,280831.125000,12288,5,2,7,4,0.643168,64,20400,1,200,130,30,46,757022.968750,4,36,3,0,6004,30360,4608,4608,2,22191978.718750,11,1,32,8,0.898438,0.643239,1000,12288,3,
22749337.937500,6,3,42240,36.8381,40.4728,276368.031250,15360,5,2,7,4,0.687914,64,25296,1,200,103,30,58,761483.906250,4,36,3,0,6004,38280,5760,5760,2,22712315.187500,11,1,32,10,0.90625,0.687984,1000,15360,3,
24529249.562500,6,3,50688,35.4109,38.527,256721.093750,18432,5,2,7,4,0.715642,64,30192,1,200,85,30,70,766253.687500,4,36,3,0,6004,46200,6912,6912,2,24519575.281250,11,1,32,12,0.911458,0.715712,1000,18432,3,
21557773.593750,6,3,33792,46.6259,51.9464,471500.843750,12288,5,2,7,4,0.54349,64,20592,1,96,272,62,22,575875.343750,4,36,3,0,6004,30008,4608,4608,2,21573397.156250,11,1,64,4,0.888021,0.543561,1000,12288,3,
21508495.875000,6,3,50688,39.8381,43.0787,448645.500000,18432,5,2,7,4,0.636108,64,30096,1,96,176,62,34,584156.375000,4,36,3,0,6004,46376,6912,6912,2,21514071.000000,11,1,64,6,0.914931,0.636175,1000,18432,3,
22407713.406250,6,3,67584,39.2988,41.8517,411273.000000,24576,5,2,7,4,0.644841,64,39600,1,96,130,62,46,604829.906250,4,36,3,0,6004,62744,9216,9216,2,22406841.687500,11,1,64,8,0.928385,0.644905,1000,24576,3,
23758075.125000,6,3,84480,38.2802,40.3749,379272.625000,30720,5,2,7,4,0.661993,64,49104,1,96,103,62,58,622920.656250,4,36,3,0,6004,79112,11520,11520,2,23722672.343750,11,1,64,10,0.936458,0.662066,1000,30720,3,
21329612.812500,6,3,50688,42.8789,47.0255,529658.093750,18432,5,2,7,4,0.590989,64,30576,1,63,272,94,22,516161.218750,4,36,3,0,6004,45496,6912,6912,2,21336861.562500,11,1,96,4,0.897569,0.59106,1000,18432,3,
22674048.468750,6,3,76032,41.811,44.5057,463464.406250,27648,5,2,7,4,0.606092,64,44688,1,63,176,94,34,543575.468750,4,36,3,0,6004,70312,10368,10368,2,22664765.343750,11,1,96,6,0.924769,0.606156,1000,27648,3,
22064524.531250,6,3,67584,42.7257,46.6095,525320.250000,24576,5,2,7,4,0.593118,64,40560,1,47,272,126,22,509573.125000,4,36,3,0,6004,60984,9216,9216,2,22055349.718750,11,1,128,4,0.902344,0.59318,1000,24576,3,
23212399.590909,6,3,25344,56.6482,77.5854,459375.454545,6144,5,2,7,4,0.447318,64,10608,1,214,300,28,20,842277.454545,4,36,3,0,6006,18480,4608,2304,3,23216058.363636,11,1,32,4,0.729167,0.447393,1000,12288,3,
23522815.181818,6,3,38016,57.2834,73.3557,340825.863636,9216,5,2,7,4,0.44236,64,15504,1,214,187,28,32,838807.272727,4,36,3,0,6006,29568,6912,3456,3,23514861.181818,11,1,32,6,0.777778,0.442432,1000,18432,3,
23415876.272727,6,3,50688,53.7831,66.7863,315150.636364,12288,5,2,7,4,0.471155,64,20400,1,214,136,28,44,843713.409091,4,36,3,0,6006,40656,9216,4608,3,23410102.090909,11,1,32,8,0.802083,0.471226,1000,24576,3,
22954760.136364,6,3,63360,48.3125,59.1581,324337.181818,15360,5,2,7,4,0.523121,64,25296,1,214,107,28,56,832557.772727,4,36,3,0,5998,51744,11520,5760,3,22957813.954545,11,1,32,10,0.816667,0.523187,1000,30720,3,
23632213.863636,6,3,76032,47.8841,57.7122,294357.409091,18432,5,2,7,4,0.529206,64,30192,1,214,88,28,68,846847.318182,4,36,3,0,6006,62832,13824,6912,3,23585786.727273,11,1,32,12,0.826389,0.529278,1000,36864,3,
22641434.818182,6,3,50688,58.8881,75.3767,543270.090909,12288,5,2,7,4,0.430303,64,20592,1,100,300,60,20,671526.681818,4,36,3,0,6006,39600,9216,4608,3,22645971.954545,11,1,64,4,0.78125,0.430376,1000,24576,3,
22467254.818182,6,3,76032,50.7308,60.7146,494919.636364,18432,5,2,7,4,0.499508,64,30096,1,100,187,60,32,645876.727273,4,36,3,0,6006,63360,13824,6912,3,22470072.636364,11,1,64,6,0.833333,0.499578,1000,36864,3,
23143897.454545,6,3,101376,52.3407,60.7431,446227.545455,24576,5,2,7,4,0.48414,64,39600,1,100,136,60,44,651518.090909,4,36,3,0,6006,87120,18432,9216,3,23132899.681818,11,1,64,8,0.859375,0.484212,1000,49152,3,
24107888.863636,6,3,126720,52.718,60.1688,411554.136364,30720,5,2,7,4,0.480674,64,49104,1,100,107,60,56,665741.454545,4,36,3,0,6006,110880,23040,11520,3,24155873.818182,11,1,64,10,0.875,0.480747,1000,61440,3,
22407535.863636,6,3,76032,53.3627,66.5966,602231.772727,18432,5,2,7,4,0.474871,64,30576,1,65,300,92,20,588353.500000,4,36,3,0,6006,60720,13824,6912,3,22411581.590909,11,1,96,4,0.798611,0.474939,1000,36864,3,
23383860.272727,6,3,114048,54.6494,63.7693,504467.318182,27648,5,2,7,4,0.463688,64,44688,1,65,187,92,32,603478.727273,4,36,3,0,6006,97152,20736,10368,3,23368108.363636,11,1,96,6,0.851852,0.463756,1000,55296,3,
22754125.500000,6,3,101376,54.4529,66.9117,595388.000000,24576,5,2,7,4,0.465359,64,40560,1,48,300,124,20,577223.500000,4,36,3,0,6006,81840,18432,9216,3,22757056.636364,11,1,128,4,0.807292,0.46543,1000,49152,3,
22398268.687500,6,3,33792,65.9274,107.72,460766.562500,6144,5,2,7,4,0.384352,64,10608,1,230,333,26,18,1090724.937500,4,36,3,0,6008,20592,6912,2304,4,22409336.500000,11,1,32,4,0.609375,0.384423,1000,18432,3,
22246961.750000,6,3,50688,67.8725,99.9083,372056.250000,9216,5,2,7,4,0.373335,64,15504,1,230,200,26,30,1013143.625000,4,36,3,0,6008,34320,10368,3456,4,22264764.000000,11,1,32,6,0.677083,0.373406,1000,27648,3,
21887068.812500,6,3,67584,65.4792,91.2449,338857.062500,12288,5,2,7,4,0.386979,64,20400,1,230,142,26,42,978982.312500,4,36,3,0,6008,48048,13824,4608,4,21892601.812500,11,1,32,8,0.710938,0.387054,1000,36864,3,
21685941.125000,6,3,84480,55.4947,75.5616,354077.687500,15360,5,2,7,4,0.456621,64,25296,1,230,111,26,54,946965.500000,4,36,3,0,6008,61776,17280,5760,4,21693371.062500,11,1,32,10,0.73125,0.456692,1000,46080,3,
21800173.125000,6,3,101376,57.6051,76.3153,326737.750000,18432,5,2,7,4,0.439891,64,30192,1,230,90,26,66,940908.500000,4,36,3,0,6008,75504,20736,6912,4,21813577.062500,11,1,32,12,0.744792,0.439961,1000,55296,3,
22339874.375000,6,3,67584,68.7028,100.541,594176.687500,12288,5,2,7,4,0.368824,64,20592,1,103,333,58,18,795257.812500,4,36,3,0,6008,45936,13824,4608,4,22336919.312500,11,1,64,4,0.679688,0.368893,1000,36864,3,
21995761.312500,6,3,101376,60.6475,79.9577,541951.125000,18432,5,2,7,4,0.417821,64,30096,1,103,200,58,30,722302.562500,4,36,3,0,6008,76560,20736,6912,4,21994967.562500,11,1,64,6,0.755208,0.41789,1000,55296,3,
22526422.250000,6,3,135168,64.1067,80.0106,475434.187500,24576,5,2,7,4,0.395278,64,39600,1,103,142,58,42,721285.000000,4,36,3,0,6008,107184,27648,9216,4,22551069.437500,11,1,64,8,0.792969,0.395341,1000,73728,3,
23436607.125000,6,3,168960,64.274,78.3834,438410.187500,30720,5,2,7,4,0.394243,64,49104,1,103,111,58,54,730783.375000,4,36,3,0,6008,137808,34560,11520,4,23659440.750000,11,1,64,10,0.815625,0.394312,1000,92160,3,
22217497.125000,6,3,101376,59.3693,83.6756,679170.687500,18432,5,2,7,4,0.42596,64,30576,1,66,333,90,18,669970.125000,4,36,3,0,6002,71280,20736,6912,4,22224326.000000,11,1,96,4,0.703125,0.426034,1000,55296,3,
23030897.375000,6,3,152064,64.9673,82.3265,546488.437500,27648,5,2,7,4,0.390029,64,44688,1,66,200,90,30,668437.875000,4,36,3,0,6008,118800,31104,10368,4,22914038.125000,11,1,96,6,0.78125,0.390104,1000,82944,3,
22861822.000000,6,3,135168,62.4221,86.9156,669748.500000,24576,5,2,7,4,0.405934,64,40560,1,49,333,122,18,665443.125000,4,36,3,0,6008,96624,27648,9216,4,22866177.250000,11,1,128,4,0.714844,0.40601,1000,73728,3,
24855743.307692,6,3,42240,68.5136,137.027,572213.846154,6144,5,2,7,4,0.36984,64,10608,1,250,375,24,16,1334022.384615,4,36,3,0,6010,21120,9216,2304,5,24859571.461538,11,1,32,4,0.5,0.369912,1000,24576,3,
24091325.615385,6,3,63360,71.4596,122.339,412626.846154,9216,5,2,7,4,0.354588,64,15504,1,250,214,24,28,1190133.076923,4,36,3,0,6010,36960,13824,3456,5,24101258.307692,11,1,32,6,0.583333,0.354662,1000,36864,3,
23792794.230769,6,3,84480,69.3393,110.943,388254.384615,12288,5,2,7,4,0.365431,64,20400,1,250,150,24,40,1117621.307692,4,36,3,0,6010,52800,18432,4608,5,23801051.846154,11,1,32,8,0.625,0.365507,1000,49152,3,
23475519.000000,6,3,105600,57.4289,88.0577,398386.153846,15360,5,2,7,4,0.441237,64,25296,1,250,115,24,52,1068774.153846,4,36,3,0,6010,68640,23040,5760,5,23483074.923077,11,1,32,10,0.65,0.441311,1000,61440,3,
23655508.461538,6,3,126720,60.6219,90.2053,360623.384615,18432,5,2,7,4,0.417992,64,30192,1,250,93,24,64,1058372.461538,4,36,3,0,6010,84480,27648,6912,5,23655135.000000,11,1,32,12,0.666667,0.418067,1000,73728,3,
23814984.307692,6,3,84480,83.7455,143.372,787579.692308,12288,5,2,7,4,0.302563,64,20592,1,107,375,56,16,852872.846154,4,36,3,0,6010,49280,18432,4608,5,23804109.538462,11,1,64,4,0.583333,0.302631,1000,49152,3,
23021999.615385,6,3,126720,63.4551,93.2402,597888.538462,18432,5,2,7,4,0.398265,64,30096,1,107,214,56,28,806298.692308,4,36,3,0,6002,86240,27648,6912,5,23029459.307692,11,1,64,6,0.680556,0.398336,1000,73728,3,
23486723.076923,6,3,168960,68.7148,94.1117,526106.230769,24576,5,2,7,4,0.368756,64,39600,1,107,150,56,40,787437.153846,4,36,3,0,6010,123200,36864,9216,5,23607336.076923,11,1,64,8,0.729167,0.368829,1000,98304,3,
24234279.384615,6,3,211200,70.0524,91.9462,470732.307692,30720,5,2,7,4,0.361715,64,49104,1,107,115,56,52,787693.230769,4,36,3,0,6010,160160,46080,11520,5,24634108.153846,11,1,64,10,0.758333,0.361786,1000,122880,3,
