Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,shared_stores,
4,1,76800,185.831,254.514,15360,5,2,5,0,0,0.0619257,64,13200,1,107,150,Tesla C2050,56,40,4,20,1,2,6010,56000,12288,3072,5,5,1,64,12,0.729167,0.0619919,1000,61440,6000,40,1,
4,1,38400,149.083,324.406,7680,5,2,5,0,0,0.077206,64,7056,1,68,750,Tesla C2050,88,8,4,20,1,2,6010,17600,6144,1536,5,5,1,96,4,0.458333,0.0772722,1000,30720,6000,40,1,
4,1,57600,163.203,266.347,11520,5,2,5,0,0,0.0705177,64,10192,1,68,375,Tesla C2050,88,16,4,20,1,2,6010,35200,9216,2304,5,5,1,96,6,0.611111,0.0705869,1000,46080,6000,40,1,
4,1,76800,179.191,259.947,15360,5,2,5,0,0,0.0642209,64,13328,1,68,250,Tesla C2050,88,24,4,20,1,2,6010,52800,12288,3072,5,5,1,96,8,0.6875,0.0642889,1000,61440,6000,40,1,
4,1,96000,155.867,211.414,19200,5,2,5,0,0,0.0738409,64,16464,1,68,187,Tesla C2050,88,32,4,20,1,2,6010,70400,15360,3840,5,5,1,96,10,0.733333,0.073909,1000,76800,6000,40,1,
4,1,51200,143.553,306.247,10240,5,2,5,0,0,0.0801861,64,9360,1,50,750,Tesla C2050,120,8,4,20,1,2,6010,24000,8192,2048,5,5,1,128,4,0.46875,0.0802491,1000,40960,6000,40,1,
4,1,76800,166.705,266.728,15360,5,2,5,0,0,0.0690289,64,13520,1,50,375,Tesla C2050,120,16,4,20,1,2,6010,48000,12288,3072,5,5,1,128,6,0.625,0.0691042,1000,61440,6000,40,1,
4,1,102400,151.481,215.44,20480,5,2,5,0,0,0.0759837,64,17680,1,50,250,Tesla C2050,120,24,4,20,1,2,6010,72000,16384,4096,5,5,1,128,8,0.703125,0.0760491,1000,81920,6000,40,1,
4,1,15360,99.6736,385.582,2560,5,2,5,0,0,0.115513,64,2448,1,272,1000,Tesla C2050,22,6,4,20,1,2,6012,3960,2560,512,6,5,1,32,4,0.257812,0.115577,1000,12800,6000,40,1,
4,1,23040,139.322,346.013,3840,5,2,5,0,0,0.0826198,64,3536,1,272,428,Tesla C2050,22,14,4,20,1,2,6012,9240,3840,768,6,5,1,32,6,0.401042,0.0826859,1000,19200,6000,40,1,
4,1,30720,161.804,342.328,5120,5,2,5,0,0,0.070752,64,4624,1,272,272,Tesla C2050,22,22,4,20,1,2,5996,14520,5120,1024,6,5,1,32,8,0.472656,0.0708182,1000,25600,5984,40,1,
4,1,38400,185.457,358.715,6400,5,2,5,0,0,0.0620566,64,5712,1,272,200,Tesla C2050,22,30,4,20,1,2,6012,19800,6400,1280,6,5,1,32,10,0.515625,0.0621169,1000,32000,6000,40,1,
4,1,46080,191.821,349.505,7680,5,2,5,0,0,0.0599926,64,6800,1,272,157,Tesla C2050,22,38,4,20,1,2,6012,25080,7680,1536,6,5,1,32,12,0.544271,0.060056,1000,38400,6000,40,1,
4,1,30720,124.276,392.38,5120,5,2,5,0,0,0.0926303,64,4752,1,111,1000,Tesla C2050,54,6,4,20,1,2,6012,9720,5120,1024,6,5,1,64,4,0.316406,0.0926971,1000,25600,6000,40,1,
4,1,46080,184.078,373.128,7680,5,2,5,0,0,0.0625155,64,6864,1,111,428,Tesla C2050,54,14,4,20,1,2,6012,22680,7680,1536,6,5,1,64,6,0.492188,0.062582,1000,38400,6000,40,1,
4,1,61440,203.383,349.329,10240,5,2,5,0,0,0.0565825,64,8976,1,111,272,Tesla C2050,54,22,4,20,1,2,6012,35640,10240,2048,6,5,1,64,8,0.580078,0.0566418,1000,51200,6000,40,1,
4,1,76800,199.812,315.437,12800,5,2,5,0,0,0.0575898,64,11088,1,111,200,Tesla C2050,54,30,4,20,1,2,6012,48600,12800,2560,6,5,1,64,10,0.632812,0.0576541,1000,64000,6000,40,1,
4,1,92160,209.317,311.277,15360,5,2,5,0,0,0.0549708,64,13200,1,111,157,Tesla C2050,54,38,4,20,1,2,6012,61560,15360,3072,6,5,1,64,12,0.667969,0.0550361,1000,76800,6000,40,1,
4,1,46080,133.725,393.686,7680,5,2,5,0,0,0.0860829,64,7056,1,69,1000,Tesla C2050,86,6,4,20,1,2,6012,15480,7680,1536,6,5,1,96,4,0.335938,0.0861471,1000,38400,6000,40,1,
4,1,69120,169.854,321.032,11520,5,2,5,0,0,0.0677596,64,10192,1,69,428,Tesla C2050,86,14,4,20,1,2,6012,36120,11520,2304,6,5,1,96,6,0.522569,0.0678229,1000,57600,6000,40,1,
4,1,92160,196.382,314.513,15360,5,2,5,0,0,0.0585969,64,13328,1,69,272,Tesla C2050,86,22,4,20,1,2,6012,56760,15360,3072,6,5,1,96,8,0.615885,0.0586612,1000,76800,6000,40,1,
4,1,115200,175.66,258.572,19200,5,2,5,0,0,0.0655241,64,16464,1,69,200,Tesla C2050,86,30,4,20,1,2,6012,77400,19200,3840,6,5,1,96,10,0.671875,0.0655811,1000,96000,6000,40,1,
4,1,61440,128.46,365.396,10240,5,2,5,0,0,0.0896158,64,9360,1,50,1000,Tesla C2050,118,6,4,20,1,2,6012,21240,10240,2048,6,5,1,128,4,0.345703,0.089678,1000,51200,6000,40,1,
4,1,92160,175.593,320.657,15360,5,2,5,0,0,0.0655417,64,13520,1,50,428,Tesla C2050,118,14,4,20,1,2,6012,49560,15360,3072,6,5,1,128,6,0.53776,0.0656061,1000,76800,6000,40,1,
4,1,122880,167.155,258.652,20480,5,2,5,0,0,0.0688512,64,17680,1,50,272,Tesla C2050,118,22,4,20,1,2,6012,77880,20480,4096,6,5,1,128,8,0.633789,0.068918,1000,102400,6000,40,1,
4,1,17920,67.9653,434.978,2560,5,2,5,0,0,0.169424,64,2448,1,300,1500,Tesla C2050,20,4,4,20,1,2,6014,2800,3072,512,7,5,1,32,4,0.15625,0.169498,1000,15360,6000,40,1,
4,1,26880,123.581,395.46,3840,5,2,5,0,0,0.0931548,64,3536,1,300,500,Tesla C2050,20,12,4,20,1,2,6014,8400,4608,768,7,5,1,32,6,0.3125,0.0932181,1000,23040,6000,40,1,
4,1,35840,153.967,394.157,5120,5,2,5,0,0,0.0747608,64,4624,1,300,300,Tesla C2050,20,20,4,20,1,2,6014,14000,6144,1024,7,5,1,32,8,0.390625,0.074821,1000,30720,6000,40,1,
4,1,44800,176.102,401.981,6400,5,2,5,0,0,0.0653524,64,5712,1,300,214,Tesla C2050,20,28,4,20,1,2,6014,19600,7680,1280,7,5,1,32,10,0.4375,0.0654168,1000,38400,6000,40,1,
4,1,53760,183.288,389.45,7680,5,2,5,0,0,0.0627905,64,6800,1,300,166,Tesla C2050,20,36,4,20,1,2,6014,25200,9216,1536,7,5,1,32,12,0.46875,0.0628519,1000,46080,6000,40,1,
4,1,35840,88.2887,433.203,5120,5,2,5,0,0,0.130422,64,4752,1,115,1500,Tesla C2050,52,4,4,20,1,2,6014,7280,6144,1024,7,5,1,64,4,0.203125,0.130481,1000,30720,6000,40,1,
4,1,53760,171.171,419.94,7680,5,2,5,0,0,0.0672365,64,6864,1,115,500,Tesla C2050,52,12,4,20,1,2,6014,21840,9216,1536,7,5,1,64,6,0.40625,0.067301,1000,46080,6000,40,1,
4,1,71680,200.802,394.107,10240,5,2,5,0,0,0.0573066,64,8976,1,115,300,Tesla C2050,52,20,4,20,1,2,6014,36400,12288,2048,7,5,1,64,8,0.507812,0.0573699,1000,61440,6000,40,1,
4,1,89600,205.333,359.342,12800,5,2,5,0,0,0.0560394,64,11088,1,115,214,Tesla C2050,52,28,4,20,1,2,6014,50960,15360,2560,7,5,1,64,10,0.56875,0.0561039,1000,76800,6000,40,1,
4,1,107520,217.133,353.712,15360,5,2,5,0,0,0.052989,64,13200,1,115,166,Tesla C2050,52,36,4,20,1,2,6014,65520,18432,3072,7,5,1,64,12,0.609375,0.053055,1000,92160,6000,40,1,
4,1,53760,96.7304,439.543,7680,5,2,5,0,0,0.119031,64,7056,1,71,1500,Tesla C2050,84,4,4,20,1,2,6014,11760,9216,1536,7,5,1,96,4,0.21875,0.119094,1000,46080,6000,40,1,
4,1,80640,159.358,362.061,11520,5,2,5,0,0,0.0722259,64,10192,1,71,500,Tesla C2050,84,12,4,20,1,2,6014,35280,13824,2304,7,5,1,96,6,0.4375,0.0722902,1000,69120,6000,40,1,
4,1,107520,197.398,358.791,15360,5,2,5,0,0,0.0582969,64,13328,1,71,300,Tesla C2050,84,20,4,20,1,2,6014,58800,18432,3072,7,5,1,96,8,0.546875,0.0583591,1000,92160,6000,40,1,
4,1,134400,168.568,273.927,19200,5,2,5,0,0,0.0680944,64,16464,1,71,214,Tesla C2050,84,28,4,20,1,2,6006,82320,23040,3840,7,5,1,96,10,0.6125,0.0681581,1000,115200,5992,40,1,
4,1,71680,95.7247,416.594,10240,5,2,5,0,0,0.120277,64,9360,1,51,1500,Tesla C2050,116,4,4,20,1,2,6014,16240,12288,2048,7,5,1,128,4,0.226562,0.120345,1000,61440,6000,40,1,
4,1,107520,166.294,361.856,15360,5,2,5,0,0,0.0692053,64,13520,1,51,500,Tesla C2050,116,12,4,20,1,2,6014,48720,18432,3072,7,5,1,128,6,0.453125,0.0692749,1000,92160,6000,40,1,
4,1,143360,166.542,289.916,20480,5,2,5,0,0,0.0690888,64,17680,1,51,300,Tesla C2050,116,20,4,20,1,2,6014,81200,24576,4096,7,5,1,128,8,0.566406,0.0691719,1000,122880,6000,40,1,
4,1,20480,39.3147,558.584,2560,5,2,5,0,0,0.292953,64,2448,1,333,3000,Tesla C2050,18,2,4,20,1,2,6016,1440,3584,512,8,5,1,32,4,0.0703125,0.29302,1000,17920,6000,40,1,
4,1,30720,120.303,512.781,3840,5,2,5,0,0,0.0956934,64,3536,1,333,600,Tesla C2050,18,10,4,20,1,2,6016,7200,5376,768,8,5,1,32,6,0.234375,0.095758,1000,26880,6000,40,1,
4,1,40960,155.312,490.863,5120,5,2,5,0,0,0.0739628,64,4624,1,333,333,Tesla C2050,18,18,4,20,1,2,6010,12960,7168,1024,8,5,1,32,8,0.316406,0.0740249,1000,35840,5994,40,1,
4,1,51200,186.664,508.324,6400,5,2,5,0,0,0.0616508,64,5712,1,333,230,Tesla C2050,18,26,4,20,1,2,6016,18720,8960,1280,8,5,1,32,10,0.365625,0.0617151,1000,44800,6000,40,1,
4,1,61440,197.291,493.348,7680,5,2,5,0,0,0.0583255,64,6800,1,333,176,Tesla C2050,18,34,4,20,1,2,6016,24480,10752,1536,8,5,1,32,12,0.398438,0.0583909,1000,53760,6000,40,1,
4,1,40960,53.1355,544.108,5120,5,2,5,0,0,0.216743,64,4752,1,120,3000,Tesla C2050,50,2,4,20,1,2,6016,4000,7168,1024,8,5,1,64,4,0.0976562,0.216804,1000,35840,6000,40,1,
4,1,61440,175.215,538.259,7680,5,2,5,0,0,0.0656836,64,6864,1,120,600,Tesla C2050,50,10,4,20,1,2,6016,20000,10752,1536,8,5,1,64,6,0.325521,0.065748,1000,53760,6000,40,1,
4,1,81920,219.772,499.603,10240,5,2,5,0,0,0.0523517,64,8976,1,120,333,Tesla C2050,50,18,4,20,1,2,6016,36000,14336,2048,8,5,1,64,8,0.439453,0.052418,1000,71680,6000,40,1,
4,1,102400,231.061,453.496,12800,5,2,5,0,0,0.0497923,64,11088,1,120,230,Tesla C2050,50,26,4,20,1,2,6016,52000,17920,2560,8,5,1,64,10,0.507812,0.0498569,1000,89600,6000,40,1,
4,1,122880,246.069,443.476,15360,5,2,5,0,0,0.0467502,64,13200,1,120,176,Tesla C2050,50,34,4,20,1,2,6016,68000,21504,3072,8,5,1,64,12,0.553385,0.0468161,1000,107520,6000,40,1,
4,1,61440,57.9769,541.736,7680,5,2,5,0,0,0.198634,64,7056,1,73,3000,Tesla C2050,82,2,4,20,1,2,6016,6560,10752,1536,8,5,1,96,4,0.106771,0.1987,1000,53760,6000,40,1,
4,1,92160,164.899,462.245,11520,5,2,5,0,0,0.0697931,64,10192,1,73,600,Tesla C2050,82,10,4,20,1,2,6016,32800,16128,2304,8,5,1,96,6,0.355903,0.0698609,1000,80640,6000,40,1,
4,1,122880,219.566,455.461,15360,5,2,5,0,0,0.0524036,64,13328,1,73,333,Tesla C2050,82,18,4,20,1,2,6016,59040,21504,3072,8,5,1,96,8,0.480469,0.0524671,1000,107520,6000,40,1,
4,1,153600,204.39,366.049,19200,5,2,5,0,0,0.0563019,64,16464,1,73,230,Tesla C2050,82,26,4,20,1,2,6016,85280,26880,3840,8,5,1,96,10,0.555208,0.0563629,1000,134400,6000,40,1,
4,1,81920,56.4329,500.823,10240,5,2,5,0,0,0.204068,64,9360,1,52,3000,Tesla C2050,114,2,4,20,1,2,6016,9120,14336,2048,8,5,1,128,4,0.111328,0.204136,1000,71680,6000,40,1,
4,1,122880,173.939,463.096,15360,5,2,5,0,0,0.0661665,64,13520,1,52,600,Tesla C2050,114,10,4,20,1,2,6016,45600,21504,3072,8,5,1,128,6,0.371094,0.0662301,1000,107520,6000,40,1,
4,1,163840,186.712,367.856,20480,5,2,5,0,0,0.0616334,64,17680,1,52,333,Tesla C2050,114,18,4,20,1,2,6016,82080,28672,4096,8,5,1,128,8,0.500977,0.0616992,1000,143360,6000,40,1,
5,1,3200,44.2031,44.0852,3200,5,2,5,0,0,0.260549,64,2992,1,187,300,Tesla C2050,32,20,4,20,1,2,6002,3200,0,640,1,5,1,32,4,1,0.260615,1000,0,6000,25,1,
5,1,4800,38.8679,38.7642,4800,5,2,5,0,0,0.296329,64,4352,1,187,200,Tesla C2050,32,30,4,20,1,2,6002,4800,0,960,1,5,1,32,6,1,0.296389,1000,0,6000,25,1,
5,1,6400,37.9683,37.8671,6400,5,2,5,0,0,0.303354,64,5712,1,187,150,Tesla C2050,32,40,4,20,1,2,6002,6400,0,1280,1,5,1,32,8,1,0.303411,1000,0,6000,25,1,
5,1,8000,37.9087,37.8076,8000,5,2,5,0,0,0.303831,64,7072,1,187,120,Tesla C2050,32,50,4,20,1,2,6002,8000,0,1600,1,5,1,32,10,1,0.303888,1000,0,6000,25,1,
5,1,9600,36.5398,36.4423,9600,5,2,5,0,0,0.315218,64,8432,1,187,100,Tesla C2050,32,60,4,20,1,2,6002,9600,0,1920,1,5,1,32,12,1,0.315273,1000,0,6000,25,1,
5,1,6400,46.5778,46.2052,6400,5,2,5,0,0,0.247274,64,5808,1,93,300,Tesla C2050,64,20,4,20,1,2,6002,6400,0,1280,1,5,1,64,4,1,0.247328,1000,0,6000,25,1,
5,1,9600,50.1598,49.7585,9600,5,2,5,0,0,0.229609,64,8448,1,93,200,Tesla C2050,64,30,4,20,1,2,6002,9600,0,1920,1,5,1,64,6,1,0.229666,1000,0,6000,25,1,
5,1,12800,50.9985,50.5905,12800,5,2,5,0,0,0.225827,64,11088,1,93,150,Tesla C2050,64,40,4,20,1,2,6002,12800,0,2560,1,5,1,64,8,1,0.225889,1000,0,6000,25,1,
5,1,16000,48.9769,48.5851,16000,5,2,5,0,0,0.235156,64,13728,1,93,120,Tesla C2050,64,50,4,20,1,2,6002,16000,0,3200,1,5,1,64,10,1,0.235213,1000,0,6000,25,1,
5,1,19200,44.4232,44.0678,19200,5,2,5,0,0,0.25925,64,16368,1,93,100,Tesla C2050,64,60,4,20,1,2,6002,19200,0,3840,1,5,1,64,12,1,0.259324,1000,0,6000,25,1,
5,1,9600,63.4794,62.9716,9600,5,2,5,0,0,0.181423,64,8624,1,62,300,Tesla C2050,96,20,4,20,1,2,6002,9600,0,1920,1,5,1,96,4,1,0.181476,1000,0,6000,25,1,
5,1,14400,55.8396,55.3929,14400,5,2,5,0,0,0.20624,64,12544,1,62,200,Tesla C2050,96,30,4,20,1,2,6002,14400,0,2880,1,5,1,96,6,1,0.206305,1000,0,6000,25,1,
5,1,19200,50.6788,50.2734,19200,5,2,5,0,0,0.227258,64,16464,1,62,150,Tesla C2050,96,40,4,20,1,2,6002,19200,0,3840,1,5,1,96,8,1,0.227314,1000,0,6000,25,1,
5,1,24000,41.1355,40.8064,24000,5,2,5,0,0,0.279992,64,20384,1,62,120,Tesla C2050,96,50,4,20,1,2,6002,24000,0,4800,1,5,1,96,10,1,0.28005,1000,0,6000,25,1,
5,1,12800,62.1873,61.0264,12800,5,2,5,0,0,0.185189,64,11440,1,46,300,Tesla C2050,128,20,4,20,1,2,6002,12800,0,2560,1,5,1,128,4,1,0.185247,1000,0,6000,25,1,
5,1,19200,54.4459,53.4296,19200,5,2,5,0,0,0.211523,64,16640,1,46,200,Tesla C2050,128,30,4,20,1,2,6002,19200,0,3840,1,5,1,128,6,1,0.211586,1000,0,6000,25,1,
5,1,25600,43.2286,42.4217,25600,5,2,5,0,0,0.266436,64,21840,1,46,150,Tesla C2050,128,40,4,20,1,2,6002,25600,0,5120,1,5,1,128,8,1,0.26649,1000,0,6000,25,1,
5,1,6400,78.3978,92.823,3200,5,2,5,0,0,0.146874,64,2992,1,200,333,Tesla C2050,30,18,4,20,1,2,6004,5400,640,640,2,5,1,32,4,0.84375,0.146943,1000,3200,6000,50,1,
5,1,9600,71.5838,81.701,4800,5,2,5,0,0,0.160865,64,4352,1,200,214,Tesla C2050,30,28,4,20,1,2,6004,8400,960,960,2,5,1,32,6,0.875,0.16093,1000,4800,6000,50,1,
5,1,12800,70.6497,78.8765,6400,5,2,5,0,0,0.162998,64,5712,1,200,157,Tesla C2050,30,38,4,20,1,2,6004,11400,1280,1280,2,5,1,32,8,0.890625,0.163058,1000,6400,6000,50,1,
5,1,16000,70.315,78.1278,8000,5,2,5,0,0,0.16377,64,7072,1,200,125,Tesla C2050,30,48,4,20,1,2,6004,14400,1600,1600,2,5,1,32,10,0.9,0.163834,1000,8000,6000,50,1,
5,1,19200,68.0417,74.7551,9600,5,2,5,0,0,0.169245,64,8432,1,200,103,Tesla C2050,30,58,4,20,1,2,6004,17400,1920,1920,2,5,1,32,12,0.90625,0.169308,1000,9600,6000,50,1,
5,1,12800,99.9617,113.62,6400,5,2,5,0,0,0.115183,64,5808,1,96,333,Tesla C2050,62,18,4,20,1,2,6004,11160,1280,1280,2,5,1,64,4,0.871875,0.115244,1000,6400,6000,50,1,
5,1,19200,105.535,115.633,9600,5,2,5,0,0,0.109093,64,8448,1,96,214,Tesla C2050,62,28,4,20,1,2,6004,17360,1920,1920,2,5,1,64,6,0.904167,0.109158,1000,9600,6000,50,1,
5,1,25600,97.3401,104.328,12800,5,2,5,0,0,0.118282,64,11088,1,96,157,Tesla C2050,62,38,4,20,1,2,6004,23560,2560,2560,2,5,1,64,8,0.920312,0.118348,1000,12800,6000,50,1,
5,1,32000,88.213,94.0938,16000,5,2,5,0,0,0.130529,64,13728,1,96,125,Tesla C2050,62,48,4,20,1,2,6004,29760,3200,3200,2,5,1,64,10,0.93,0.130593,1000,16000,6000,50,1,
5,1,38400,82.4011,86.9101,19200,5,2,5,0,0,0.139739,64,16368,1,96,103,Tesla C2050,62,58,4,20,1,2,6004,35960,3840,3840,2,5,1,64,12,0.936458,0.139804,1000,19200,6000,50,1,
5,1,19200,110.902,124.086,9600,5,2,5,0,0,0.103804,64,8624,1,63,333,Tesla C2050,94,18,4,20,1,2,6004,16920,1920,1920,2,5,1,96,4,0.88125,0.103875,1000,9600,6000,50,1,
5,1,28800,96.4065,103.98,14400,5,2,5,0,0,0.119425,64,12544,1,63,214,Tesla C2050,94,28,4,20,1,2,6004,26320,2880,2880,2,5,1,96,6,0.913889,0.119494,1000,14400,6000,50,1,
5,1,38400,91.5921,96.6333,19200,5,2,5,0,0,0.125709,64,16464,1,63,157,Tesla C2050,94,38,4,20,1,2,6004,35720,3840,3840,2,5,1,96,8,0.930208,0.125775,1000,19200,6000,50,1,
5,1,48000,75.5885,79.368,24000,5,2,5,0,0,0.15234,64,20384,1,63,125,Tesla C2050,94,48,4,20,1,2,6004,45120,4800,4800,2,5,1,96,10,0.94,0.152404,1000,24000,6000,50,1,
5,1,25600,109.911,122.571,12800,5,2,5,0,0,0.104537,64,11440,1,47,333,Tesla C2050,126,18,4,20,1,2,5998,22680,2560,2560,2,5,1,128,4,0.885938,0.104603,1000,12800,5994,50,1,
5,1,38400,97.6425,105.036,19200,5,2,5,0,0,0.117602,64,16640,1,47,214,Tesla C2050,126,28,4,20,1,2,5996,35280,3840,3840,2,5,1,128,6,0.91875,0.117667,1000,19200,5992,50,1,
5,1,51200,78.8361,82.7351,25600,5,2,5,0,0,0.146061,64,21840,1,47,157,Tesla C2050,126,38,4,20,1,2,6004,47880,5120,5120,2,5,1,128,8,0.935156,0.146126,1000,25600,6000,50,1,
5,1,9600,103.678,147.915,3200,5,2,5,0,0,0.111041,64,2992,1,214,375,Tesla C2050,28,16,4,20,1,2,6006,6720,1280,640,3,5,1,32,4,0.7,0.111113,1000,6400,6000,50,1,
5,1,14400,96.6039,126.796,4800,5,2,5,0,0,0.119186,64,4352,1,214,230,Tesla C2050,28,26,4,20,1,2,6006,10920,1920,960,3,5,1,32,6,0.758333,0.11925,1000,9600,6000,50,1,
5,1,19200,96.9021,122.395,6400,5,2,5,0,0,0.118818,64,5712,1,214,166,Tesla C2050,28,36,4,20,1,2,6006,15120,2560,1280,3,5,1,32,8,0.7875,0.118883,1000,12800,6000,50,1,
5,1,24000,101.097,125.001,8000,5,2,5,0,0,0.113888,64,7072,1,214,130,Tesla C2050,28,46,4,20,1,2,6006,19320,3200,1600,3,5,1,32,10,0.805,0.11395,1000,16000,6000,50,1,
5,1,28800,97.5735,119.478,9600,5,2,5,0,0,0.117687,64,8432,1,214,107,Tesla C2050,28,56,4,20,1,2,5998,23520,3840,1920,3,5,1,32,12,0.816667,0.11775,1000,19200,5992,50,1,
5,1,19200,135.012,180.016,6400,5,2,5,0,0,0.0852625,64,5808,1,100,375,Tesla C2050,60,16,4,20,1,2,6006,14400,2560,1280,3,5,1,64,4,0.75,0.085326,1000,12800,6000,50,1,
5,1,28800,142.956,175.36,9600,5,2,5,0,0,0.0805172,64,8448,1,100,230,Tesla C2050,60,26,4,20,1,2,6006,23400,3840,1920,3,5,1,64,6,0.8125,0.080584,1000,19200,6000,50,1,
5,1,38400,144.718,170.832,12800,5,2,5,0,0,0.0795381,64,11088,1,100,166,Tesla C2050,60,36,4,20,1,2,6006,32400,5120,2560,3,5,1,64,8,0.84375,0.079603,1000,25600,6000,50,1,
5,1,48000,133.147,153.858,16000,5,2,5,0,0,0.0864566,64,13728,1,100,130,Tesla C2050,60,46,4,20,1,2,6006,41400,6400,3200,3,5,1,64,10,0.8625,0.0865211,1000,32000,6000,50,1,
5,1,57600,128.211,146.331,19200,5,2,5,0,0,0.0897918,64,16368,1,100,107,Tesla C2050,60,56,4,20,1,2,6006,50400,7680,3840,3,5,1,64,12,0.875,0.0898521,1000,38400,6000,50,1,
5,1,28800,142.689,185.496,9600,5,2,5,0,0,0.0806684,64,8624,1,65,375,Tesla C2050,92,16,4,20,1,2,6006,22080,3840,1920,3,5,1,96,4,0.766667,0.080735,1000,19200,6000,50,1,
5,1,43200,134.218,160.525,14400,5,2,5,0,0,0.0857743,64,12544,1,65,230,Tesla C2050,92,26,4,20,1,2,6006,35880,5760,2880,3,5,1,96,6,0.830556,0.0858302,1000,28800,6000,50,1,
5,1,57600,132.193,152.146,19200,5,2,5,0,0,0.0870784,64,16464,1,65,166,Tesla C2050,92,36,4,20,1,2,6006,49680,7680,3840,3,5,1,96,8,0.8625,0.0871451,1000,38400,6000,50,1,
5,1,72000,118.086,133.934,24000,5,2,5,0,0,0.0968468,64,20384,1,65,130,Tesla C2050,92,46,4,20,1,2,5986,63480,9600,4800,3,5,1,96,10,0.881667,0.0969071,1000,48000,5980,50,1,
5,1,38400,142.891,182.9,12800,5,2,5,0,0,0.080549,64,11440,1,48,375,Tesla C2050,124,16,4,20,1,2,6006,29760,5120,2560,3,5,1,128,4,0.775,0.080621,1000,25600,6000,50,1,
5,1,57600,131.903,155.329,19200,5,2,5,0,0,0.0872723,64,16640,1,48,230,Tesla C2050,124,26,4,20,1,2,6006,48360,7680,3840,3,5,1,128,6,0.839583,0.087337,1000,38400,6000,50,1,
5,1,76800,112.453,127.435,25600,5,2,5,0,0,0.10238,64,21840,1,48,166,Tesla C2050,124,36,4,20,1,2,6006,66960,10240,5120,3,5,1,128,8,0.871875,0.102443,1000,51200,6000,50,1,
5,1,12800,123.202,215.609,3200,5,2,5,0,0,0.0934414,64,2992,1,230,428,Tesla C2050,26,14,4,20,1,2,6008,7280,1920,640,4,5,1,32,4,0.56875,0.0935049,1000,9600,6000,50,1,
5,1,19200,119.608,183.398,4800,5,2,5,0,0,0.0962485,64,4352,1,230,250,Tesla C2050,26,24,4,20,1,2,6008,12480,2880,960,4,5,1,32,6,0.65,0.0963149,1000,14400,6000,50,1,
5,1,25600,123.173,177.281,6400,5,2,5,0,0,0.0934587,64,5712,1,230,176,Tesla C2050,26,34,4,20,1,2,6008,17680,3840,1280,4,5,1,32,8,0.690625,0.0935271,1000,19200,6000,50,1,
5,1,32000,136.336,189.538,8000,5,2,5,0,0,0.0844335,64,7072,1,230,136,Tesla C2050,26,44,4,20,1,2,6008,22880,4800,1600,4,5,1,32,10,0.715,0.084497,1000,24000,6000,50,1,
5,1,38400,125.65,171.085,9600,5,2,5,0,0,0.0916167,64,8432,1,230,111,Tesla C2050,26,54,4,20,1,2,6008,28080,5760,1920,4,5,1,32,12,0.73125,0.0916831,1000,28800,6000,50,1,
5,1,25600,162.714,255.044,6400,5,2,5,0,0,0.070734,64,5808,1,103,428,Tesla C2050,58,14,4,20,1,2,6008,16240,3840,1280,4,5,1,64,4,0.634375,0.0707989,1000,19200,6000,50,1,
5,1,38400,177.269,243.449,9600,5,2,5,0,0,0.064922,64,8448,1,103,250,Tesla C2050,58,24,4,20,1,2,6008,27840,5760,1920,4,5,1,64,6,0.725,0.064986,1000,28800,6000,50,1,
5,1,51200,182.68,235.494,12800,5,2,5,0,0,0.0629965,64,11088,1,103,176,Tesla C2050,58,34,4,20,1,2,6008,39440,7680,2560,4,5,1,64,8,0.770312,0.063061,1000,38400,6000,50,1,
5,1,64000,168.991,210.421,16000,5,2,5,0,0,0.0681032,64,13728,1,103,136,Tesla C2050,58,44,4,20,1,2,6008,51040,9600,3200,4,5,1,64,10,0.7975,0.0681691,1000,48000,6000,50,1,
5,1,76800,166.1,202.562,19200,5,2,5,0,0,0.0692843,64,16368,1,103,111,Tesla C2050,58,54,4,20,1,2,6008,62640,11520,3840,4,5,1,64,12,0.815625,0.069356,1000,57600,6000,50,1,
5,1,38400,171.138,257.829,9600,5,2,5,0,0,0.0672537,64,8624,1,66,428,Tesla C2050,90,14,4,20,1,2,6008,25200,5760,1920,4,5,1,96,4,0.65625,0.0673141,1000,28800,6000,50,1,
5,1,57600,167.141,220.626,14400,5,2,5,0,0,0.0688592,64,12544,1,66,250,Tesla C2050,90,24,4,20,1,2,6008,43200,8640,2880,4,5,1,96,6,0.75,0.068924,1000,43200,6000,50,1,
5,1,76800,168.804,209.155,19200,5,2,5,0,0,0.0681789,64,16464,1,66,176,Tesla C2050,90,34,4,20,1,2,6008,61200,11520,3840,4,5,1,96,8,0.796875,0.0682449,1000,57600,6000,50,1,
